PERMNO,date,TICKER,PRC,VOL,RET,sprtrn
86288,2024-10-31,CSGP,72.79,747472.0,-0.035127,-0.009897
86288,2024-11-29,CSGP,81.34,518668.0,0.117461,0.057301
86288,2024-12-31,CSGP,71.59,515184.0,-0.119867,-0.02499
86339,2019-01-31,CCI,117.06,457588.0,0.077603,0.078684
86339,2019-02-28,CCI,118.75,334657.0,0.014437,0.029729
86339,2019-03-29,CCI,128.0,408064.0,0.087368,0.017924
86339,2019-04-30,CCI,125.78,386637.0,-0.017344,0.039313
86339,2019-05-31,CCI,130.00999,356154.0,0.03363,-0.065778
86339,2019-06-28,CCI,130.35001,387890.0,0.011268,0.06893
86339,2019-07-31,CCI,133.25999,443893.0,0.022324,0.013128
86339,2019-08-30,CCI,145.17,342542.0,0.089374,-0.018092
86339,2019-09-30,CCI,139.00999,359349.0,-0.034683,0.017181
86339,2019-10-31,CCI,138.78999,451097.0,-0.001583,0.020432
86339,2019-11-29,CCI,133.66,464682.0,-0.036962,0.034047
86339,2019-12-31,CCI,142.14999,382456.0,0.072497,0.02859
86339,2020-01-31,CCI,149.84,340778.0,0.054098,-0.001628
86339,2020-02-28,CCI,143.28999,416676.0,-0.043713,-0.08411
86339,2020-03-31,CCI,144.39999,808873.0,0.016121,-0.125119
86339,2020-04-30,CCI,159.42999,505693.0,0.104086,0.126844
86339,2020-05-29,CCI,172.16,402572.0,0.079847,0.045282
86339,2020-06-30,CCI,167.35001,531448.0,-0.020969,0.018388
86339,2020-07-31,CCI,166.7,474556.0,-0.003884,0.055101
86339,2020-08-31,CCI,163.25,334822.0,-0.020696,0.070065
86339,2020-09-30,CCI,166.5,415207.0,0.027259,-0.039228
86339,2020-10-30,CCI,156.2,370966.0,-0.061862,-0.027666
86339,2020-11-30,CCI,167.57001,372264.0,0.072791,0.107546
86339,2020-12-31,CCI,159.19,555049.0,-0.042072,0.037121
86339,2021-01-29,CCI,159.25999,419314.0,0.00044,-0.011137
86339,2021-02-26,CCI,155.75,462698.0,-0.022039,0.026091
86339,2021-03-31,CCI,172.13,563119.0,0.113708,0.042439
86339,2021-04-30,CCI,189.06,331416.0,0.098356,0.052425
86339,2021-05-28,CCI,189.5,340834.0,0.002327,0.005487
86339,2021-06-30,CCI,195.10001,333585.0,0.03657,0.022214
86339,2021-07-30,CCI,193.09,318982.0,-0.010302,0.022748
86339,2021-08-31,CCI,194.69,269933.0,0.008286,0.02899
86339,2021-09-30,CCI,173.32001,346216.0,-0.102933,-0.047569
86339,2021-10-29,CCI,180.3,408014.0,0.040272,0.069144
86339,2021-11-30,CCI,181.64999,301043.0,0.007487,-0.008334
86339,2021-12-31,CCI,208.74001,325899.0,0.157226,0.043613
86339,2022-01-31,CCI,182.50999,405183.0,-0.125659,-0.052585
86339,2022-02-28,CCI,166.59,418989.0,-0.087228,-0.031361
86339,2022-03-31,CCI,184.60001,425497.0,0.116934,0.035773
86339,2022-04-29,CCI,185.21001,305405.0,0.003304,-0.087957
86339,2022-05-31,CCI,189.64999,342157.0,0.023973,5.3e-05
86339,2022-06-30,CCI,168.38,428801.0,-0.104403,-0.08392
86339,2022-07-29,CCI,180.66,275896.0,0.07293,0.091116
86339,2022-08-31,CCI,170.83,267329.0,-0.054412,-0.04244
86339,2022-09-30,CCI,144.55,370711.0,-0.145232,-0.093396
86339,2022-10-31,CCI,133.25999,626116.0,-0.078105,0.079863
86339,2022-11-30,CCI,141.42999,495733.0,0.061309,0.053753
86339,2022-12-30,CCI,135.64,458659.0,-0.029873,-0.058971
86339,2023-01-31,CCI,148.11,416075.0,0.091935,0.061753
86339,2023-02-28,CCI,130.75,331064.0,-0.11721,-0.026112
86339,2023-03-31,CCI,133.84,509266.0,0.035602,0.035052
86339,2023-04-28,CCI,123.09,375002.0,-0.08032,0.014642
86339,2023-05-31,CCI,113.21,549136.0,-0.080266,0.002482
86339,2023-06-30,CCI,113.94,690564.0,0.020272,0.064728
86339,2023-07-31,CCI,108.29,648532.0,-0.049588,0.031139
86339,2023-08-31,CCI,100.5,637356.0,-0.071936,-0.017716
86339,2023-09-29,CCI,92.03,681930.0,-0.068706,-0.048719
86339,2023-10-31,CCI,92.98,845593.0,0.010323,-0.02198
86339,2023-11-30,CCI,117.28,745152.0,0.261346,0.089179
86339,2023-12-29,CCI,115.19,821512.0,-0.004476,0.044229
86339,2024-01-31,CCI,108.25,604768.0,-0.060248,0.015896
86339,2024-02-29,CCI,109.94,589104.0,0.015612,0.051721
86339,2024-03-28,CCI,105.83,495972.0,-0.023149,0.031019
86339,2024-04-30,CCI,93.78,689835.0,-0.113862,-0.041615
86339,2024-05-31,CCI,102.5,613464.0,0.092984,0.048021
86339,2024-06-28,CCI,97.7,560534.0,-0.031561,0.03467
86339,2024-07-31,CCI,110.08,478956.0,0.126714,0.011321
86339,2024-08-30,CCI,112.02,440708.0,0.017623,0.022835
86339,2024-09-30,CCI,118.63,497634.0,0.072978,0.020197
86339,2024-10-31,CCI,107.49,566127.0,-0.093905,-0.009897
86339,2024-11-29,CCI,106.25,488521.0,-0.011536,0.057301
86339,2024-12-31,CCI,90.76,819800.0,-0.131059,-0.02499
86356,2019-01-31,EBAY,33.65,3432795.0,0.198789,0.078684
86356,2019-02-28,EBAY,37.15,2101586.0,0.108172,0.029729
86356,2019-03-29,EBAY,37.14,2519133.0,-0.000269,0.017924
86356,2019-04-30,EBAY,38.75,2107643.0,0.04335,0.039313
86356,2019-05-31,EBAY,35.93,1762183.0,-0.069161,-0.065778
86356,2019-06-28,EBAY,39.5,1937859.0,0.09936,0.06893
86356,2019-07-31,EBAY,41.19,1756773.0,0.042785,0.013128
86356,2019-08-30,EBAY,40.29,1474243.0,-0.018451,-0.018092
86356,2019-09-30,EBAY,38.98,1408163.0,-0.032514,0.017181
86356,2019-10-31,EBAY,35.25,1665313.0,-0.09569,0.020432
86356,2019-11-29,EBAY,35.52,1483429.0,0.011631,0.034047
86356,2019-12-31,EBAY,36.11,1634216.0,0.01661,0.02859
86356,2020-01-31,EBAY,33.56,1993620.0,-0.070618,-0.001628
86356,2020-02-28,EBAY,34.64,3075652.0,0.036949,-0.08411
86356,2020-03-31,EBAY,30.06,3678312.0,-0.132217,-0.125119
86356,2020-04-30,EBAY,39.83,2838583.0,0.325017,0.126844
86356,2020-05-29,EBAY,45.54,2267745.0,0.147376,0.045282
86356,2020-06-30,EBAY,52.45,2888500.0,0.151735,0.018388
86356,2020-07-31,EBAY,55.28,2273013.0,0.053956,0.055101
86356,2020-08-31,EBAY,54.78,1559074.0,-0.006151,0.070065
86356,2020-09-30,EBAY,52.1,1868411.0,-0.048923,-0.039228
86356,2020-10-30,EBAY,47.63,1727151.0,-0.085796,-0.027666
86356,2020-11-30,EBAY,50.43,2220012.0,0.062146,0.107546
86356,2020-12-31,EBAY,50.25,1439191.0,-0.003569,0.037121
86356,2021-01-29,EBAY,56.51,1582603.0,0.124577,-0.011137
86356,2021-02-26,EBAY,56.42,1540550.0,0.001593,0.026091
86356,2021-03-31,EBAY,61.24,1661297.0,0.085431,0.042439
86356,2021-04-30,EBAY,55.79,1474944.0,-0.088994,0.052425
86356,2021-05-28,EBAY,60.88,1807773.0,0.094461,0.005487
86356,2021-06-30,EBAY,70.21,1470906.0,0.153252,0.022214
86356,2021-07-30,EBAY,68.21,1336892.0,-0.028486,0.022748
86356,2021-08-31,EBAY,76.74,1699961.0,0.127694,0.02899
86356,2021-09-30,EBAY,69.67,1225043.0,-0.092129,-0.047569
86356,2021-10-29,EBAY,76.72,1312531.0,0.101191,0.069144
86356,2021-11-30,EBAY,67.46,1521037.0,-0.118352,-0.008334
86356,2021-12-31,EBAY,66.5,1698743.0,-0.014231,0.043613
86356,2022-01-31,EBAY,60.07,1316844.0,-0.096692,-0.052585
86356,2022-02-28,EBAY,54.59,1380135.0,-0.091227,-0.031361
86356,2022-03-31,EBAY,57.26,1911861.0,0.05294,0.035773
86356,2022-04-29,EBAY,51.92,1005647.0,-0.093259,-0.087957
86356,2022-05-31,EBAY,48.67,1848516.0,-0.058359,5.3e-05
86356,2022-06-30,EBAY,41.67,1616020.0,-0.143826,-0.08392
86356,2022-07-29,EBAY,48.63,974298.0,0.167027,0.091116
86356,2022-08-31,EBAY,44.13,1143862.0,-0.088012,-0.04244
86356,2022-09-30,EBAY,36.81,1204323.0,-0.165874,-0.093396
86356,2022-10-31,EBAY,39.84,1327772.0,0.082315,0.079863
86356,2022-11-30,EBAY,45.44,1273954.0,0.146084,0.053753
86356,2022-12-30,EBAY,41.47,1114187.0,-0.087368,-0.058971
86356,2023-01-31,EBAY,49.5,888483.0,0.193634,0.061753
86356,2023-02-28,EBAY,45.9,947845.0,-0.072727,-0.026112
86356,2023-03-31,EBAY,44.37,1175225.0,-0.027887,0.035052
86356,2023-04-28,EBAY,46.43,873507.0,0.046428,0.014642
86356,2023-05-31,EBAY,42.54,985866.0,-0.078398,0.002482
86356,2023-06-30,EBAY,44.69,1027940.0,0.050541,0.064728
86356,2023-07-31,EBAY,44.51,1248451.0,-0.004028,0.031139
86356,2023-08-31,EBAY,44.78,1034975.0,0.011683,-0.017716
86356,2023-09-29,EBAY,44.09,1058112.0,-0.015409,-0.048719
86356,2023-10-31,EBAY,39.23,1065166.0,-0.110229,-0.02198
86356,2023-11-30,EBAY,41.01,1617872.0,0.051746,0.089179
86356,2023-12-29,EBAY,43.62,1413423.0,0.063643,0.044229
86356,2024-01-31,EBAY,41.07,1107957.0,-0.058459,0.015896
86356,2024-02-29,EBAY,47.28,1494276.0,0.151205,0.051721
86356,2024-03-28,EBAY,52.78,1562130.0,0.122039,0.031019
86356,2024-04-30,EBAY,51.54,1033531.0,-0.023494,-0.041615
86356,2024-05-31,EBAY,54.22,1194912.0,0.057237,0.048021
86356,2024-06-28,EBAY,53.72,966782.0,-0.009222,0.03467
86356,2024-07-31,EBAY,55.61,873494.0,0.035182,0.011321
86356,2024-08-30,EBAY,59.1,954587.0,0.067614,0.022835
86356,2024-09-30,EBAY,65.11,1144997.0,0.101692,0.020197
86356,2024-10-31,EBAY,57.51,978127.0,-0.116726,-0.009897
86356,2024-11-29,EBAY,63.29,867867.0,0.105199,0.057301
86356,2024-12-31,EBAY,61.95,872953.0,-0.021172,-0.02499
86580,2019-01-31,NVDA,143.75,4217646.0,0.076779,0.078684
86580,2019-02-28,NVDA,154.25999,2860765.0,0.074226,0.029729
86580,2019-03-29,NVDA,179.56,3017167.0,0.164009,0.017924
86580,2019-04-30,NVDA,181.0,2363511.0,0.00802,0.039313
86580,2019-05-31,NVDA,135.46001,2794895.0,-0.250718,-0.065778
86580,2019-06-28,NVDA,164.23,2056951.0,0.212387,0.06893
86580,2019-07-31,NVDA,168.72,2104278.0,0.02734,0.013128
86580,2019-08-30,NVDA,167.50999,2392428.0,-0.006223,-0.018092
86580,2019-09-30,NVDA,174.07001,1601226.0,0.039162,0.017181
86580,2019-10-31,NVDA,201.02,1951366.0,0.154823,0.020432
86580,2019-11-29,NVDA,216.74001,1834107.0,0.078997,0.034047
86580,2019-12-31,NVDA,235.3,1639520.0,0.085633,0.02859
86580,2020-01-31,NVDA,236.42999,1530289.0,0.004802,-0.001628
86580,2020-02-28,NVDA,270.07001,2956454.0,0.14296,-0.08411
86580,2020-03-31,NVDA,263.60001,3937008.0,-0.023957,-0.125119
86580,2020-04-30,NVDA,292.28,2818295.0,0.108801,0.126844
86580,2020-05-29,NVDA,355.01999,3132848.0,0.214657,0.045282
86580,2020-06-30,NVDA,379.91,2423478.0,0.070559,0.018388
86580,2020-07-31,NVDA,424.59,2022348.0,0.117607,0.055101
86580,2020-08-31,NVDA,534.97998,2411113.0,0.259992,0.070065
86580,2020-09-30,NVDA,541.21997,3956426.0,0.011963,-0.039228
86580,2020-10-30,NVDA,501.35999,2000696.0,-0.073648,-0.027666
86580,2020-11-30,NVDA,536.06,1896177.0,0.069212,0.107546
86580,2020-12-31,NVDA,522.20001,1276936.0,-0.025557,0.037121
86580,2021-01-29,NVDA,519.59003,1532575.0,-0.004998,-0.011137
86580,2021-02-26,NVDA,548.58002,1666380.0,0.055794,0.026091
86580,2021-03-31,NVDA,533.92999,1906338.0,-0.026414,0.042439
86580,2021-04-30,NVDA,600.38,1675421.0,0.124455,0.052425
86580,2021-05-28,NVDA,649.78003,1760518.0,0.082281,0.005487
86580,2021-06-30,NVDA,800.09998,2562882.0,0.231586,0.022214
86580,2021-07-30,NVDA,194.99001,3711893.0,-0.025172,0.022748
86580,2021-08-31,NVDA,223.85001,6403341.0,0.148213,0.02899
86580,2021-09-30,NVDA,207.16,4992551.0,-0.074559,-0.047569
86580,2021-10-29,NVDA,255.67,4963403.0,0.234167,0.069144
86580,2021-11-30,NVDA,326.76001,10785582.0,0.278054,-0.008334
86580,2021-12-31,NVDA,294.10999,11041329.0,-0.099798,0.043613
86580,2022-01-31,NVDA,244.86,10660409.0,-0.167454,-0.052585
86580,2022-02-28,NVDA,243.85001,10588623.0,-0.004125,-0.031361
86580,2022-03-31,NVDA,272.85999,11621613.0,0.119131,0.035773
86580,2022-04-29,NVDA,185.47,11093061.0,-0.320274,-0.087957
86580,2022-05-31,NVDA,186.72,13804449.0,0.00674,5.3e-05
86580,2022-06-30,NVDA,151.59,10560406.0,-0.187928,-0.08392
86580,2022-07-29,NVDA,181.63,10557209.0,0.198166,0.091116
86580,2022-08-31,NVDA,150.94,12062457.0,-0.16897,-0.04244
86580,2022-09-30,NVDA,121.39,13120969.0,-0.195508,-0.093396
86580,2022-10-31,NVDA,134.97,12538222.0,0.111871,0.079863
86580,2022-11-30,NVDA,169.23,10587972.0,0.254131,0.053753
86580,2022-12-30,NVDA,146.14,8945747.0,-0.136442,-0.058971
86580,2023-01-31,NVDA,195.37,9444060.0,0.336869,0.061753
86580,2023-02-28,NVDA,232.16,10377963.0,0.188309,-0.026112
86580,2023-03-31,NVDA,277.76999,11244508.0,0.196632,0.035052
86580,2023-04-28,NVDA,277.48999,7426880.0,-0.001008,0.014642
86580,2023-05-31,NVDA,378.34,11672209.0,0.363437,0.002482
86580,2023-06-30,NVDA,423.01999,10502739.0,0.118201,0.064728
86580,2023-07-31,NVDA,467.29001,8685162.0,0.104652,0.031139
86580,2023-08-31,NVDA,493.54999,13596091.0,0.056196,-0.017716
86580,2023-09-29,NVDA,434.98999,8556380.0,-0.11857,-0.048719
86580,2023-10-31,NVDA,407.79999,10118980.0,-0.062507,-0.02198
86580,2023-11-30,NVDA,467.70001,9083078.0,0.146886,0.089179
86580,2023-12-29,NVDA,495.22,7364389.0,0.058927,0.044229
86580,2024-01-31,NVDA,615.27002,9656674.0,0.242418,0.015896
86580,2024-02-29,NVDA,791.12,10998703.0,0.285809,0.051721
86580,2024-03-28,NVDA,903.56,12058409.0,0.142178,0.031019
86580,2024-04-30,NVDA,864.02002,10005538.0,-0.04376,-0.041615
86580,2024-05-31,NVDA,1096.32996,9583564.0,0.268871,0.048021
86580,2024-06-28,NVDA,123.54,52079142.0,0.126942,0.03467
86580,2024-07-31,NVDA,117.02,63631317.0,-0.052776,0.011321
86580,2024-08-30,NVDA,119.37,80756836.0,0.020082,0.022835
86580,2024-09-30,NVDA,121.44,62413372.0,0.017425,0.020197
86580,2024-10-31,NVDA,132.75999,56028888.0,0.093215,-0.009897
86580,2024-11-29,NVDA,138.25,44805933.0,0.041353,0.057301
86580,2024-12-31,NVDA,134.28999,40668055.0,-0.028571,-0.02499
86783,2019-01-31,BKNG,1832.81006,97553.0,0.06409,0.078684
86783,2019-02-28,BKNG,1697.04004,84118.0,-0.074078,0.029729
86783,2019-03-29,BKNG,1744.91003,128337.0,0.028208,0.017924
86783,2019-04-30,BKNG,1854.98999,87740.0,0.063086,0.039313
86783,2019-05-31,BKNG,1656.21997,97979.0,-0.107154,-0.065778
86783,2019-06-28,BKNG,1874.70996,80842.0,0.131921,0.06893
86783,2019-07-31,BKNG,1886.60999,59690.0,0.006348,0.013128
86783,2019-08-30,BKNG,1966.41003,73027.0,0.042298,-0.018092
86783,2019-09-30,BKNG,1962.60999,69658.0,-0.001932,0.017181
86783,2019-10-31,BKNG,2048.77002,51845.0,0.043901,0.020432
86783,2019-11-29,BKNG,1904.03003,88302.0,-0.070647,0.034047
86783,2019-12-31,BKNG,2053.72998,63361.0,0.078623,0.02859
86783,2020-01-31,BKNG,1830.55005,89985.0,-0.108671,-0.001628
86783,2020-02-28,BKNG,1695.66003,113191.0,-0.073688,-0.08411
86783,2020-03-31,BKNG,1345.31995,192675.0,-0.20661,-0.125119
86783,2020-04-30,BKNG,1480.56995,118990.0,0.100534,0.126844
86783,2020-05-29,BKNG,1639.42004,141840.0,0.10729,0.045282
86783,2020-06-30,BKNG,1592.33997,117312.0,-0.028718,0.018388
86783,2020-07-31,BKNG,1662.13,74742.0,0.043829,0.055101
86783,2020-08-31,BKNG,1910.44995,67612.0,0.149399,0.070065
86783,2020-09-30,BKNG,1710.68005,80238.0,-0.104567,-0.039228
86783,2020-10-30,BKNG,1622.5,72022.0,-0.051547,-0.027666
86783,2020-11-30,BKNG,2028.44995,92742.0,0.2502,0.107546
86783,2020-12-31,BKNG,2227.27002,70625.0,0.098016,0.037121
86783,2021-01-29,BKNG,1944.32996,79086.0,-0.127034,-0.011137
86783,2021-02-26,BKNG,2328.51001,71680.0,0.19759,0.026091
86783,2021-03-31,BKNG,2329.84009,100534.0,0.000571,0.042439
86783,2021-04-30,BKNG,2466.08008,84074.0,0.058476,0.052425
86783,2021-05-28,BKNG,2361.55005,70115.0,-0.042387,0.005487
86783,2021-06-30,BKNG,2188.09009,62551.0,-0.073452,0.022214
86783,2021-07-30,BKNG,2178.26001,59024.0,-0.004493,0.022748
86783,2021-08-31,BKNG,2299.66992,71168.0,0.055737,0.02899
86783,2021-09-30,BKNG,2373.87012,58486.0,0.032266,-0.047569
86783,2021-10-29,BKNG,2420.78003,45599.0,0.019761,0.069144
86783,2021-11-30,BKNG,2101.8501,88578.0,-0.131747,-0.008334
86783,2021-12-31,BKNG,2399.22998,77846.0,0.141485,0.043613
86783,2022-01-31,BKNG,2456.12988,71188.0,0.023716,-0.052585
86783,2022-02-28,BKNG,2172.25,99936.0,-0.11558,-0.031361
86783,2022-03-31,BKNG,2348.44995,119792.0,0.081114,0.035773
86783,2022-04-29,BKNG,2210.31006,70671.0,-0.058822,-0.087957
86783,2022-05-31,BKNG,2243.56006,100671.0,0.015043,5.3e-05
86783,2022-06-30,BKNG,1748.98999,92099.0,-0.22044,-0.08392
86783,2022-07-29,BKNG,1935.68994,75300.0,0.106747,0.091116
86783,2022-08-31,BKNG,1875.81006,83954.0,-0.030935,-0.04244
86783,2022-09-30,BKNG,1643.20996,90375.0,-0.124,-0.093396
86783,2022-10-31,BKNG,1869.47998,75056.0,0.1377,0.079863
86783,2022-11-30,BKNG,2079.44995,81062.0,0.112315,0.053753
86783,2022-12-30,BKNG,2015.28003,63595.0,-0.030859,-0.058971
86783,2023-01-31,BKNG,2434.1001,59446.0,0.207822,0.061753
86783,2023-02-28,BKNG,2524.0,64222.0,0.036934,-0.026112
86783,2023-03-31,BKNG,2652.40991,79005.0,0.050876,0.035052
86783,2023-04-28,BKNG,2686.31006,48317.0,0.012781,0.014642
86783,2023-05-31,BKNG,2508.77002,80289.0,-0.066091,0.002482
86783,2023-06-30,BKNG,2700.33008,65830.0,0.076356,0.064728
86783,2023-07-31,BKNG,2970.80005,57684.0,0.100162,0.031139
86783,2023-08-31,BKNG,3105.03003,67327.0,0.045183,-0.017716
86783,2023-09-29,BKNG,3083.94995,50855.0,-0.006789,-0.048719
86783,2023-10-31,BKNG,2789.56006,52029.0,-0.095459,-0.02198
86783,2023-11-30,BKNG,3125.69995,56041.0,0.120499,0.089179
86783,2023-12-29,BKNG,3547.21997,51084.0,0.134856,0.044229
86783,2024-01-31,BKNG,3507.46997,49077.0,-0.011206,0.015896
86783,2024-02-29,BKNG,3468.83008,66571.0,-0.011016,0.051721
86783,2024-03-28,BKNG,3627.87988,56652.0,0.048374,0.031019
86783,2024-04-30,BKNG,3452.03003,43152.0,-0.048472,-0.041615
86783,2024-05-31,BKNG,3776.3501,57401.0,0.093951,0.048021
86783,2024-06-28,BKNG,3961.5,38520.0,0.051346,0.03467
86783,2024-07-31,BKNG,3715.01001,47237.0,-0.062221,0.011321
86783,2024-08-30,BKNG,3909.22998,66132.0,0.05228,0.022835
86783,2024-09-30,BKNG,4212.12012,44386.0,0.079719,0.020197
86783,2024-10-31,BKNG,4676.25,41277.0,0.110189,-0.009897
86783,2024-11-29,BKNG,5201.97998,50994.0,0.112426,0.057301
86783,2024-12-31,BKNG,4968.41992,42853.0,-0.043216,-0.02499
86868,2019-01-31,GS,198.00999,897103.0,0.185334,0.078684
86868,2019-02-28,GS,196.7,496200.0,-0.002576,0.029729
86868,2019-03-29,GS,191.99001,629894.0,-0.023945,0.017924
86868,2019-04-30,GS,205.92,634734.0,0.072556,0.039313
86868,2019-05-31,GS,182.49001,511553.0,-0.109654,-0.065778
86868,2019-06-28,GS,204.60001,440911.0,0.121157,0.06893
86868,2019-07-31,GS,220.13,520062.0,0.075904,0.013128
86868,2019-08-30,GS,203.91,434045.0,-0.068005,-0.018092
86868,2019-09-30,GS,207.23,462713.0,0.016282,0.017181
86868,2019-10-31,GS,213.38,619749.0,0.029677,0.020432
86868,2019-11-29,GS,221.35001,392898.0,0.043209,0.034047
86868,2019-12-31,GS,229.92999,465649.0,0.038762,0.02859
86868,2020-01-31,GS,237.75,709870.0,0.03401,-0.001628
86868,2020-02-28,GS,200.77,617299.0,-0.150284,-0.08411
86868,2020-03-31,GS,154.59,1338410.0,-0.230014,-0.125119
86868,2020-04-30,GS,183.42,849985.0,0.186493,0.126844
86868,2020-05-29,GS,196.49001,688578.0,0.078072,0.045282
86868,2020-06-30,GS,197.62,774667.0,0.005751,0.018388
86868,2020-07-31,GS,197.96001,844176.0,0.001721,0.055101
86868,2020-08-31,GS,204.87,566623.0,0.04122,0.070065
86868,2020-09-30,GS,200.97,790783.0,-0.019036,-0.039228
86868,2020-10-30,GS,189.03999,718832.0,-0.059362,-0.027666
86868,2020-11-30,GS,230.58,611562.0,0.219742,0.107546
86868,2020-12-31,GS,263.70999,575047.0,0.149102,0.037121
86868,2021-01-29,GS,271.17001,734687.0,0.028289,-0.011137
86868,2021-02-26,GS,319.48001,564238.0,0.178154,0.026091
86868,2021-03-31,GS,327.0,696690.0,0.027451,0.042439
86868,2021-04-30,GS,348.45001,640019.0,0.065596,0.052425
86868,2021-05-28,GS,372.01999,543908.0,0.07123,0.005487
86868,2021-06-30,GS,379.53,614592.0,0.020187,0.022214
86868,2021-07-30,GS,374.88,537113.0,-0.012252,0.022748
86868,2021-08-31,GS,413.51001,480189.0,0.108381,0.02899
86868,2021-09-30,GS,378.03,509893.0,-0.085802,-0.047569
86868,2021-10-29,GS,413.35001,524621.0,0.093432,0.069144
86868,2021-11-30,GS,380.98999,510322.0,-0.078287,-0.008334
86868,2021-12-31,GS,382.54999,540893.0,0.009344,0.043613
86868,2022-01-31,GS,354.67999,860993.0,-0.072853,-0.052585
86868,2022-02-28,GS,341.29001,552476.0,-0.037752,-0.031361
86868,2022-03-31,GS,330.10001,681487.0,-0.026927,0.035773
86868,2022-04-29,GS,305.48999,605484.0,-0.074553,-0.087957
86868,2022-05-31,GS,326.85001,508467.0,0.076467,5.3e-05
86868,2022-06-30,GS,297.01999,558614.0,-0.091265,-0.08392
86868,2022-07-29,GS,333.39001,535875.0,0.12245,0.091116
86868,2022-08-31,GS,332.67001,414500.0,0.005339,-0.04244
86868,2022-09-30,GS,293.04999,409467.0,-0.119097,-0.093396
86868,2022-10-31,GS,344.51001,500646.0,0.175602,0.079863
86868,2022-11-30,GS,386.14999,541302.0,0.128124,0.053753
86868,2022-12-30,GS,343.38,424825.0,-0.11076,-0.058971
86868,2023-01-31,GS,365.81,726034.0,0.065321,0.061753
86868,2023-02-28,GS,351.64999,436276.0,-0.038709,-0.026112
86868,2023-03-31,GS,327.10999,716673.0,-0.062676,0.035052
86868,2023-04-28,GS,343.44,418763.0,0.049922,0.014642
86868,2023-05-31,GS,323.89999,400544.0,-0.049616,0.002482
86868,2023-06-30,GS,322.54001,546337.0,-0.004199,0.064728
86868,2023-07-31,GS,355.87,533959.0,0.103336,0.031139
86868,2023-08-31,GS,327.70999,392583.0,-0.071402,-0.017716
86868,2023-09-29,GS,323.57001,342552.0,-0.012633,-0.048719
86868,2023-10-31,GS,303.60999,491026.0,-0.061687,-0.02198
86868,2023-11-30,GS,341.54001,413051.0,0.133988,0.089179
86868,2023-12-29,GS,385.76999,441310.0,0.129502,0.044229
86868,2024-01-31,GS,384.01001,526342.0,-0.004562,0.015896
86868,2024-02-29,GS,389.04999,443504.0,0.020286,0.051721
86868,2024-03-28,GS,417.69,458746.0,0.073615,0.031019
86868,2024-04-30,GS,426.70999,546899.0,0.021595,-0.041615
86868,2024-05-31,GS,456.51999,485488.0,0.076305,0.048021
86868,2024-06-28,GS,452.32001,392088.0,-0.0092,0.03467
86868,2024-07-31,GS,509.03,524600.0,0.125376,0.011321
86868,2024-08-30,GS,510.25,444036.0,0.00829,0.022835
86868,2024-09-30,GS,495.10999,390197.0,-0.029672,0.020197
86868,2024-10-31,GS,517.78998,418905.0,0.045808,-0.009897
86868,2024-11-29,GS,608.57001,491737.0,0.175322,0.057301
86868,2024-12-31,GS,572.62,389863.0,-0.054143,-0.02499
86964,2019-01-31,FFIV,160.95,181433.0,-0.006665,0.078684
86964,2019-02-28,FFIV,168.14,99812.0,0.044672,0.029729
86964,2019-03-29,FFIV,156.92999,149026.0,-0.066671,0.017924
86964,2019-04-30,FFIV,156.89999,126109.0,-0.000191,0.039313
86964,2019-05-31,FFIV,132.08,148413.0,-0.15819,-0.065778
86964,2019-06-28,FFIV,145.63,149103.0,0.102589,0.06893
86964,2019-07-31,FFIV,146.72,163096.0,0.007485,0.013128
86964,2019-08-30,FFIV,128.73,147412.0,-0.122615,-0.018092
86964,2019-09-30,FFIV,140.42,109510.0,0.09081,0.017181
86964,2019-10-31,FFIV,144.08,148105.0,0.026065,0.020432
86964,2019-11-29,FFIV,145.71001,109101.0,0.011313,0.034047
86964,2019-12-31,FFIV,139.64999,153227.0,-0.04159,0.02859
86964,2020-01-31,FFIV,122.12,162587.0,-0.125528,-0.001628
86964,2020-02-28,FFIV,119.95,135364.0,-0.017769,-0.08411
86964,2020-03-31,FFIV,106.63,240039.0,-0.111046,-0.125119
86964,2020-04-30,FFIV,139.25999,234028.0,0.306011,0.126844
86964,2020-05-29,FFIV,144.92,162772.0,0.040643,0.045282
86964,2020-06-30,FFIV,139.48,165606.0,-0.037538,0.018388
86964,2020-07-31,FFIV,135.89999,229631.0,-0.025667,0.055101
86964,2020-08-31,FFIV,132.33,142316.0,-0.026269,0.070065
86964,2020-09-30,FFIV,122.77,130626.0,-0.072244,-0.039228
86964,2020-10-30,FFIV,132.94,191833.0,0.082838,-0.027666
86964,2020-11-30,FFIV,162.81,171222.0,0.224688,0.107546
86964,2020-12-31,FFIV,175.94,120052.0,0.080646,0.037121
86964,2021-01-29,FFIV,195.95,174318.0,0.113732,-0.011137
86964,2021-02-26,FFIV,189.98,146009.0,-0.030467,0.026091
86964,2021-03-31,FFIV,208.62,139993.0,0.098116,0.042439
86964,2021-04-30,FFIV,186.75999,149364.0,-0.104784,0.052425
86964,2021-05-28,FFIV,185.42999,102963.0,-0.007121,0.005487
86964,2021-06-30,FFIV,186.66,108188.0,0.006633,0.022214
86964,2021-07-30,FFIV,206.50999,105777.0,0.106343,0.022748
86964,2021-08-31,FFIV,203.57001,80783.0,-0.014237,0.02899
86964,2021-09-30,FFIV,198.78,87271.0,-0.02353,-0.047569
